id,grid_id,score,data_source,borough,zip,latitude,longitude,lat_lon,address,status,cb_num,cncldist,category,assemblydist,coundist,gardenname,juris,geometry,openhrsf,openhrsm,openhrssa,openhrssu,openhrsth,openhrstu,openhrsw,statesenatedist,censustract,crossstreets
231042,2151,1.7699999999999996,df_gardens,Manhattan,10036.0,40.762777,-73.991737,-3016.108675173649,436 West 48th Street,Active,104.0,12.0,Garden,75.0,3.0,Clinton Community Garden,DPR,POINT (-73.991737 40.762777),,,7:00 a.m. - 8:00 p.m.,7:00 a.m. - 8:00 p.m.,,,,47.0,127.0,9th & 10th Avenues
231043,2631,10.19,df_gardens,Bronx,10451.0,40.820588,-73.914676,-3017.240536149488,431 E. 156th Street,Active,201.0,15.0,Garden,79.0,17.0,Vogue Community Garden,DPR,POINT (-73.914676 40.820588),2:00 p.m. to 6:00 p.m.,CLOSED,1:00 p.m. to 6:00 p.m.,TBD,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,29.0,69.0,Elton & Melrose
231044,2927,8.69,df_gardens,Bronx,10457.0,40.852883,-73.901552,-3019.091457374416,2078 Anthony Avenue,Active,205.0,15.0,Garden,86.0,15.0,Jardín de Ternura,BLT,POINT (-73.901552 40.852883),,,,,,,,32.0,381.0,E. 180th Street & Burnside Avenue
231045,3169,7.03,df_gardens,Bronx,10466.0,40.881752,-73.84848,-3019.05524493696,3634 Eastchester Road,Active,212.0,16.0,Garden,83.0,12.0,Eastchester Road Community Garden,NYRP,POINT (-73.84848 40.881752),9:00 a.m. to Noon; 3:00 p.m. to 5:30 p.m. ; 5:00 p.m. to 7:00 p.m.,,9:30 a.m. to 3:30 p.m.,10:00 a.m. to 1:30 p.m.,9:00 a.m. to Noon,9:00 a.m. to Noon,9:00 a.m. to Noon,36.0,386.0,btw e. 222nd and 223rd St.
231046,2870,11.49,df_gardens,Bronx,10457.0,40.845984,-73.887991,-3018.027698178144,757 East 179th Street,Active,206.0,15.0,Garden,79.0,15.0,Clinton Avenue Community Garden,NYRP,POINT (-73.887991 40.845984),,,,,,,,32.0,371.0,corner of Prospect Avenue & 179th Street
231047,2870,11.49,df_gardens,Bronx,10457.0,40.84857,-73.885442,-3018.11464951794,2175 Prospect Avenue,Active,206.0,15.0,Garden,78.0,15.0,Garden Of Youth,PRI,POINT (-73.885442 40.84857),11:00 a.m. - 5:00 p.m.,1:00 p.m. - 5:00 p.m.,11:00 a.m. - 5:00 p.m.,,11:00 a.m. - 5:00 p.m.,11:00 a.m. - 5:00 p.m.,11:00 a.m. - 5:00 p.m.,32.0,371.0,E. 182nd Street & Astin Jacobo Way/Prospect Avenue
231048,3345,1.63,df_gardens,Bronx,10470.0,40.901389,-73.855808,-3020.805132917312,4501 Carpenter Avenue,Active,212.0,16.0,Garden,81.0,11.0,Carpenter Avenue Community Garden,DOT,POINT (-73.855808 40.901389),8:00a - 1:00p,8:00a - 1:00p,8:00a - 1:00p,8:00a - 1:00p,,,,36.0,414.0,At Carpenter Avenue
231049,3286,3.72,df_gardens,Bronx,10466.0,40.899817,-73.849882,-3020.4466592715935,4525 Barnes Avenue,Active,212.0,16.0,Garden,81.0,11.0,Bissel Gardens,DOT/MTA,POINT (-73.849882 40.899817),,,,,,,,36.0,434.0,from Barnes to Baychester Avenues
231050,2870,11.49,df_gardens,Bronx,10460.0,40.847126,-73.884761,-3017.980142046886,2124 Mapes Avenue,Active,206.0,15.0,Garden,78.0,15.0,Mapes Avenue Garden,BLT,POINT (-73.884761 40.847126),,,,,,,,32.0,365.01,At E. 181st Street
231051,3047,7.02,df_gardens,Bronx,10458.0,40.870927,-73.883979,-3019.706712178533,2980 Bainbridge Avenue,Active,207.0,13.0,Garden,78.0,11.0,Bainbridge Garden,BLT,POINT (-73.883979 40.870927),11 a.m. to 5 p.m.,,11 a.m. to 5 p.m.,,,,,33.0,415.0,E. 201st Street & Bedford Park Boulevard
231052,2870,11.49,df_gardens,Bronx,10460.0,40.8459,-73.881022,-3017.7368365098,2139 Daly Avenue,Active,206.0,15.0,Garden,87.0,15.0,Perry's Garden (Concerned Tenants of Daly Avenue),BLT,POINT (-73.881022 40.8459),,,,,,,,32.0,363.0,181st Street & Bronx Parkway South
231053,2571,6.48,df_gardens,Bronx,10454.0,40.812339,-73.920141,-3016.853853419799,378 Willis Avenue,Active,201.0,15.0,Garden,84.0,8.0,Willis Avenue Community Garden (Bronx Community & Cultural Garden),NYRP,POINT (-73.920141 40.812339),,,,,,,,29.0,41.0,E. 143rd St.
231054,2631,10.19,df_gardens,Bronx,10455.0,40.820862,-73.917288,-3017.367412862256,724 Courtlandt Avenue,Active,201.0,15.0,Garden,79.0,17.0,NYRP Members Garden (Dalia Group),NYRP,POINT (-73.917288 40.820862),,,,,,,,29.0,69.0,E 155th & E 156th
231055,2986,3.1500000000000004,df_gardens,Bronx,10468.0,40.861393,-73.903539,-3019.801551169827,2387 Davidson Avenue,Active,207.0,13.0,Garden,86.0,14.0,Davidson Avenue Community Garden,BLT,POINT (-73.903539 40.861393),,,,9:00 a.m. to 2:00 p.m.,8:00 a.m. to 11:00 p.m.,8:00 a.m. to 11:00 p.m.,8:00 a.m. to 11:00 p.m.,31.0,253.0,W. 184th Street & W. Fordham Rd.
231056,2630,6.66,df_gardens,Bronx,10455.0,40.817613,-73.918473,-3017.175624464949,360 E. 151st Street,Active,201.0,15.0,Garden,84.0,17.0,Neighborhood Advisory Committee Community Garden,BLT,POINT (-73.918473 40.817613),,,,,,,,29.0,65.0,Courtlandt & Melrose Avenues
231057,2690,15.86,df_gardens,Bronx,10456.0,40.828087,-73.914261,-3017.7778786487065,1017 Teller Avenue,Active,204.0,15.0,Garden,77.0,16.0,Bette's Rose Garden,NYRP,POINT (-73.914261 40.828087),,,,,,,,32.0,173.0,E 164th & E 165th
231058,2814,5.120000000000001,df_gardens,Bronx,10462.0,40.838594,-73.852619,-3016.037123177686,1636 Castle Hill Avenue,Active,210.0,14.0,Garden,87.0,18.0,Glover Street Community Garden,NYRP,POINT (-73.852619 40.838594),,,,,,,,34.0,206.01,Intersection of Castle Hill & Glover Street
231059,2929,6.940000000000001,df_gardens,Bronx,10458.0,40.857012,-73.884668,-3018.706767092016,2485 Belmont Avenue,Active,206.0,15.0,Garden,78.0,15.0,Belmont Little Farmers,BLT,POINT (-73.884668 40.857012),,,,,,,,33.0,389.0,E. 189th Street & E. Fordam Rd.
231060,2869,7.47,df_gardens,Bronx,10457.0,40.844874,-73.897827,-3018.347432688798,1818 Bathgate Avenue,Active,206.0,15.0,Garden,86.0,15.0,Bathgate Community Garden,NYRP,POINT (-73.897827 40.844874),,,,,,,,32.0,395.0,"E 175th & E 176th, just North of Cross Bronx"
231061,2572,4.18,df_gardens,Bronx,10455.0,40.814179,-73.911053,-3016.618947220487,551 Cauldwell Avenue,Active,201.0,15.0,Garden,84.0,17.0,The Classics Bronx Community Garden,BLT,POINT (-73.911053 40.814179),,,,,,,,29.0,73.0,E. 149th Street & Westchester Avenue
231062,2987,5.23,df_gardens,Bronx,10458.0,40.864227,-73.892627,-3019.565083354329,2599 Bainbridge Avenue,Active,207.0,13.0,Garden,78.0,15.0,Fordham Bedford Lot-Busters,BLT,POINT (-73.892627 40.864227),,,,,,,,33.0,399.01,At W. 193rd Street
231063,2513,5.790000000000001,df_gardens,Bronx,10454.0,40.803815,-73.914592,-3015.99733776848,179 Bruckner Blvd,Active,201.0,15.0,Garden,84.0,8.0,Bruckner Mott Haven Garden,BLT,POINT (-73.914592 40.803815),,,,,,,,29.0,27.01,Bruckner & Cypruss
231064,2749,8.93,df_gardens,Bronx,10456.0,40.834909,-73.908897,-3018.063083285373,1330 Clay Avenue,Active,204.0,15.0,Garden,77.0,16.0,Clay Avenue Community Garden,NYRP,POINT (-73.908897 40.834909),,,,,,,,32.0,177.02,E. 169th & E. 170th Streets
231065,2870,11.49,df_gardens,Bronx,10460.0,40.844078,-73.88353,-3017.70466223534,2035 Honeywell  Avenue,Active,206.0,15.0,Garden,87.0,15.0,Hispanos Unidos,DPR,POINT (-73.88353 40.844078),2:00 p.m. - 7:00 p.m.,11:00 a.m. - 4:00 p.m.,2:00 p.m. - 7:00 p.m.,2:00 p.m. - 7:00 p.m.,11:00 a.m. - 4:00 p.m.,11:00 a.m. - 4:00 p.m.,11:00 a.m. - 4:00 p.m.,32.0,363.0,corner of E 179th Street
231066,2867,8.43,df_gardens,Bronx,10453.0,40.847916,-73.909331,-3019.0421443041955,110 East 176th Street,Active,205.0,15.0,Garden,77.0,14.0,Green Patch on Walton,DPR,POINT (-73.909331 40.847916),1:00 p.m. - 4:00 p.m.,CLOSED,11:00 a.m. - 3:00 p.m.,10:00 a.m. - 12:00 p.m.,CLOSED,CLOSED,9:00 a.m. - 1:00 p.m.,33.0,227.01,At Walton Avenue
231067,2869,7.47,df_gardens,Bronx,10457.0,40.847974,-73.896315,-3018.5147538158103,504 East 178th Street,Active,206.0,15.0,Garden,86.0,15.0,El Batey de Dona Provi,DPR,POINT (-73.896315 40.847974),10:00 a.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,,10:00 a.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,32.0,395.0,At Bathgate Avenue
231068,1584,5.51,df_gardens,Queens,11434.0,40.686175,-73.7742,-3001.590011685,118-18 Merrick Boulevard,Active,412.0,5.0,Garden,32.0,28.0,Merrick-Marsden Neighborhood Association Garden,BQLT,POINT (-73.7742 40.686175),,,,,,,,10.0,282.0,119th Avenue
231069,818,1.41,df_gardens,Queens,11691.0,40.59561,-73.763372,-2994.46908199692,30-03 Seagirt Boulevard,Active,414.0,5.0,Garden,23.0,31.0,Seagirt Boulevard Community Garden,NYRP,POINT (-73.763372 40.59561),9:00a -3:00p,9:00a -3:00p,9:00a -3:00p,,9:00a -3:00p,9:00a -3:00p,9:00a -3:00p,10.0,992.0,Beach 30th & Beach 31st
231070,2038,11.31,df_gardens,Queens,11101.0,40.743163,-73.943472,-3012.690932481936,25-30 Skillman Avenue,Active,402.0,7.0,Garden,37.0,26.0,Smiling Hogshead Ranch,MTA,POINT (-73.943472 40.743163),,,,,,,,59.0,1.04,Pearson Place & 49th Avenue
231071,1584,5.51,df_gardens,Queens,11434.0,40.686739,-73.775038,-3001.665715821082,117-02 Merrick Boulevard,Active,412.0,5.0,Garden,32.0,28.0,Merrick-Marsden Neighborhood Association Garden II,BQLT,POINT (-73.775038 40.686739),,,,,,,,10.0,282.0,corner of Foch and Merrick Blvd  (170-148 Foch Blvd.)
231072,2296,2.43,df_gardens,Queens,11362.0,40.770898,-73.734672,-3006.2287911754565,253-15 Pembroke Avenue,Active,411.0,3.0,Garden,26.0,19.0,Pembroke/Van Nostrand Court Garden,NYRP,POINT (-73.734672 40.770898),7:00a - 7:00p,7:00a - 7:00p,7:00a - 7:00p,7:00a - 7:00p,7:00a - 7:00p,7:00a - 7:00p,7:00a - 7:00p,11.0,1507.02,254th St. & Little Neck Pkwy.
231073,754,7.07,df_gardens,Queens,11693.0,40.585266,-73.813136,-2995.7257588541756,136 Beach 91st Street,Active,414.0,5.0,Garden,23.0,32.0,Beach 91 Community Garden,PRI,POINT (-73.813136 40.585266),,,,,,,,10.0,942.03,Holland Ave. and Beach 91st St.
231074,1576,4.800000000000001,df_gardens,Queens,11416.0,40.684761,-73.847633,-3004.473299020713,93-11 101 AVENUE,Not GreenThumb,409.0,5.0,Garden,38.0,32.0,M.S. 210 - YMCA Beacon Center Garden,DOE,POINT (-73.847633 40.684761),,,,,,,,15.0,38.0,93rd & 94th streets
231075,1746,8.02,df_gardens,Queens,11385.0,40.708407,-73.916937,-3009.0407555893594,18-34 Willoughby Avenue,Active,405.0,7.0,Garden,37.0,34.0,Sunset Community Garden,DOE (DPR),POINT (-73.916937 40.708407),5:00 p.m. - 7:00 p.m.,CLOSED,CLOSED,5:00 p.m. - 7:00 p.m.,CLOSED,CLOSED,5:00 p.m. - 7:00 p.m.,18.0,539.01,Onderdonk Avenue and Seneca Avenue
231076,1988,6.15,df_gardens,Queens,11368.0,40.740967,-73.852752,-3008.8325320911836,55-25 Van Cleef Street,Not GreenThumb,404.0,14.0,Garden,35.0,21.0,Mujeres en Movimento Huerto Comunitario,DOT,POINT (-73.852752 40.740967),,,,,,,,13.0,439.0,120th Avenue
231077,1700,4.4,df_gardens,Queens,11433.0,40.697976,-73.79547,-3003.3262669687197,159-2 Tuskegee Airmen way,Active,412.0,5.0,Garden,32.0,28.0,South Center - NYCHA South Jamaica 1,NYCHA,POINT (-73.79547 40.697976),,,,,,,,14.0,254.02,
231078,1135,4.17,df_gardens,Staten Island,10310.0,40.636781,-74.118936,-3011.954970185016,899 Henderson Avenue,Active,501.0,11.0,Garden,61.0,49.0,West Brighton Community Garden,DPR,POINT (-74.118936 40.636781),5:00 p.m.-7:30 p.m.,5:00 p.m.-7:30 p.m.,10 :00 a.m. - 4:00 p.m.,2:00 p.m. - 6:00 p.m.,5:00 p.m.-7:30 p.m.,5:00 p.m.-7:30 p.m.,5:00 p.m.-7:30 p.m.,23.0,133.02,Chappell St. & Henderson St.
231079,1138,4.029999999999999,df_gardens,Staten Island,10301.0,40.640021,-74.089489,-3010.998388839269,40-66 Prospect Avenue,Active,501.0,11.0,Garden,61.0,49.0,Skyline Community Garden,DPR,POINT (-74.089489 40.640021),2 p.m. - 5 p.m.,2 p.m. - 5 p.m.,8 a.m. - 3 p.m.,8 a.m. - 3 p.m.,CLOSED,CLOSED,2 p.m. - 5 p.m.,23.0,77.0,Clyde Place & Harvard Ave.
231080,1075,3.24,df_gardens,Staten Island,10310.0,40.633896,-74.121457,-3011.843575106472,1170 Castleton Avenue,Active,501.0,11.0,Garden,61.0,49.0,Joe Holzka Community Garden,DPR,POINT (-74.121457 40.633896),1:00 to 4 p.m.,1 p.m. to 5:00 p.m.,11 a.m. to 5:00 p.m.,CLOSED,4:00 to 6 p.m.,4:00 to 6 p.m.,4:00 to 6:00 p.m.,23.0,133.02,Barker Street & Castleton Avenue
231081,958,3.47,df_gardens,Staten Island,10314.0,40.613716,-74.118996,-3010.2478537491356,1657 Victory Boulevard,Not GreenThumb,501.0,11.0,Garden,63.0,50.0,Moravian Community Garden,PRI,POINT (-74.118996 40.613716),,,,,,,,24.0,147.0,Todt Hill Rd
231082,961,4.84,df_gardens,Staten Island,10304.0,40.617666,-74.084888,-3009.1552364314084,390 Targee Street,Active,501.0,11.0,Garden,61.0,49.0,Roots of Peace Community Garden,PRI / DOT,POINT (-74.084888 40.617666),4:00p - 7:30p,4:00p - 7:30p,12:00p - 4:00p,,,10:00a - 2:00p,4:00p - 7:30p,23.0,29.0,at Irving Place
231083,2223,7.94,df_gardens,Queens,11369.0,40.764081,-73.869527,-3011.223382059687,25-16 McIntosh Street,Active,403.0,14.0,Garden,35.0,21.0,McIntosh Neighborhood Association Garden,BQLT,POINT (-73.869527 40.764081),,,,,,,,13.0,367.0,27th Avenue & 25th Avenue  (25-16 McIntosh Street)
231084,2165,1.3999999999999997,df_gardens,Queens,11368.0,40.757571,-73.857711,-3010.260899979981,33-12 112th Street,Active,403.0,14.0,Garden,35.0,21.0,Malcolm X Garden,BQLT,POINT (-73.857711 40.757571),,,,,,,,13.0,381.0,corner of Northern Blvd and 112th Street
231085,2038,11.31,df_gardens,Queens,11101.0,40.743372,-73.938243,-3012.493339575396,29-08 47th Avenue,Active,402.0,7.0,Garden,37.0,26.0,FF Michael Brennan Memorial LIC Roots Community Garden,MTA,POINT (-73.938243 40.743372),,,,,,,,12.0,1.04,29th & 30th Streets
231086,1643,7.41,df_gardens,Queens,11434.0,40.692424,-73.769621,-3001.864696051304,178-22 Linden Boulevard,Inactive (No Group),412.0,5.0,Garden,29.0,27.0,Linden Boulevard Community Garden,NYRP,POINT (-73.769621 40.692424),,,,,,,.,14.0,426.0,178th st. At traingle 115th Avenue
231087,1698,4.289999999999999,df_gardens,Queens,11435.0,40.70387,-73.807444,-3004.2486056082803,89-23 148th Street,Active,412.0,5.0,Garden,32.0,27.0,George Eagle Carr Community Garden,DPR,POINT (-73.807444 40.70387),CLOSED,CLOSED,12:00 p.m. - 6:00 p.m.,CLOSED,12:00 p.m. - 6:00 p.m.,12:00 p.m. - 6:00 p.m.,12:00 p.m. - 6:00 p.m.,14.0,240.0,89th & 90th Avenues
231088,1641,4.880000000000001,df_gardens,Queens,11433.0,40.692392,-73.794831,-3002.888190625752,109-19 156th Street,Active,412.0,5.0,Garden,32.0,28.0,George Washington Carver Botanical Garden,DPR,POINT (-73.794831 40.692392),CLOSED,CLOSED,11:00 a.m. - 2:00 p.m.,11:00 a.m. - 2:00 p.m.,9:00 a.m. - 12:00 p.m. & 3:30 p.m. - 5:30 p.m.,9:00 a.m. - 12:00 p.m. & 3:30 p.m. - 5:30 p.m.,9:30 a.m. - 1:00 p.m.,14.0,260.0,156th St between 109 ave and 110 ave
231089,1584,5.51,df_gardens,Queens,11434.0,40.683284,-73.774076,-3001.371685745584,171-03 120th Avenue,Active,412.0,5.0,Garden,29.0,28.0,Phoenix Gate Community Garden,DPR,POINT (-73.774076 40.683284),,,10:00a - 6:00p,10:00a - 6:00p,,,,10.0,282.0,"120th Avenue, 172nd St, 171st St. and Victoria Drive"
231090,1641,4.880000000000001,df_gardens,Queens,11433.0,40.694656,-73.791358,-3002.913929582848,108-56 Union Hall Street,Active,412.0,5.0,Garden,32.0,28.0,Discovery Community Garden 1,DPR,POINT (-73.791358 40.694656),,,10:00a - 2:00p,,2:00p - 8:00p,6:00p - 8:00p,,14.0,254.02,At 109th Avenue
231091,1641,4.880000000000001,df_gardens,Queens,11433.0,40.69529,-73.7915,-3002.966492035,108-59 Union Hall Street,Active,412.0,5.0,Garden,32.0,28.0,Discovery Community Garden 2,DPR,POINT (-73.7915 40.69529),,,10:00a - 2:00p,,2:00p - 8:00p,6:00p - 8:00p,,14.0,260.0,109th Ave. and 108th Ave.
231092,2104,12.86,df_gardens,Queens,11368.0,40.756146,-73.871437,-3010.7150716018023,33-28 97th Street,Active,403.0,14.0,Garden,35.0,21.0,97th Street Community Garden,DPR,POINT (-73.871437 40.756146),4:00 p.m..- 6:00 p.m.,10:00 a.m..- 1:00 p.m.,10:00 a.m..- 1:00 p.m.,10:00 a.m..- 1:00 p.m.,4:00 p.m..- 6:00 p.m.,4:00 p.m..- 6:00 p.m.,4:00 p.m..- 6:00 p.m.,13.0,375.02,Northern Boulevard & 34th Avenue
231093,877,8.45,df_gardens,Queens,11691.0,40.597022,-73.768887,-2994.7971284545147,426 Beach 36th Street,Inactive (Group Forming),414.0,5.0,Garden,31.0,31.0,Beach 36th Street Community Garden,DPR,POINT (-73.768887 40.597022),,,,,,,,10.0,992.0,
231094,1197,4.180000000000001,df_gardens,Staten Island,10301.0,40.644304,-74.084497,-3011.1128177550877,143 Westervelt Avenue,Active,501.0,11.0,Garden,61.0,49.0,Westervelt Community Garden,NYRP,POINT (-74.084497 40.644304),,,,,,,,23.0,7.0,btw Curtis Place and Cleveland St.
231095,818,1.41,df_gardens,Queens,11691.0,40.595586,-73.763592,-2994.476242704912,30-15 Seagirt Boulevard,Active,414.0,5.0,Garden,23.0,31.0,Community Serenity Garden,DPR,POINT (-73.763592 40.595586),9:00 a.m. to 6:00 p.m.,,8:00 a.m. to 2:00 p.m.,,9:00 a.m. to 4:00 p.m.,9:00 a.m. to 2:30 p.m.,,10.0,992.0,At Beach 31st Street
231096,876,0.6,df_gardens,Queens,11691.0,40.598131,-73.774778,-2995.118101739918,480 Beach 43rd Street,Active,414.0,5.0,Garden,31.0,31.0,The Garden By The Bay,DPR,POINT (-73.774778 40.598131),CLOSED,CLOSED,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 3:00 p.m.,2:00 p.m. - 7:00 p.m.,10:00 a.m. - 3:00 p.m.,CLOSED,10.0,972.06,Edgemere Drive and Norton Basin
231097,1644,5.15,df_gardens,Queens,11412.0,40.691761,-73.761989,-3001.505227272629,189-22 Linden Boulevard,Inactive (Group Forming),412.0,5.0,Garden,29.0,27.0,189-22 Linden Boulevard Garden,DPR,POINT (-73.761989 40.691761),,,,,,,,14.0,394.0,
231098,813,0.69,df_gardens,Queens,11693.0,40.591121,-73.809828,-2996.023659337188,322 Beach 84th Street,Active,414.0,5.0,Garden,31.0,31.0,Bay 84th Street Community Garden,DPR,POINT (-73.809828 40.591121),10:00 a..m. - 3:00 p..m..,CLOSED,10:00 a..m. - 3:00 p..m..,CLOSED,10:00 a..m. - 3:00 p..m..,10:00 a..m. - 3:00 p..m..,CLOSED,10.0,942.02,Beach Channel Drive & Dead End St.
231099,1408,10.39,df_gardens,Queens,11434.0,40.66381,-73.765668,-2999.59310807508,179-18 145th Drive,Active,413.0,5.0,Garden,31.0,31.0,Garden of Resilience,DPR,POINT (-73.765668 40.66381),8:00 a.m. - 12:00 p.m.,8:00 a.m. - 10:30 a.m.,9:00 a.m. - 3:00 p.m.,CLOSED,CLOSED,CLOSED,9:30 a.m. - 11:30 a.m.,10.0,320.0,
231100,1583,7.74,df_gardens,Queens,11434.0,40.684648,-73.780947,-3001.751857801656,117-09 165th Street,Active,412.0,5.0,Garden,32.0,28.0,"Curtis ""50 Cent"" Community Garden",NYRP,POINT (-73.780947 40.684648),,,,,,,,10.0,284.0,At Foch Boulevard
231101,1581,8.540000000000001,df_gardens,Queens,11435.0,40.689588,-73.803594,-3003.0378327792723,144-29 Lakewood Avenue,Active,412.0,5.0,Garden,32.0,28.0,Back To Eden Community Garden,BQLT,POINT (-73.803594 40.689588),,,,,,,,10.0,196.0,corner of Inwood St.
231102,1580,4.22,df_gardens,Queens,11435.0,40.689639,-73.805801,-3003.1313987958392,143-01 Shore Avenue,Active,412.0,5.0,Garden,32.0,28.0,Dunton Community Garden,BQLT,POINT (-73.805801 40.689639),,,9:00a - 5:00p,,5:00p - 8:00p,5:00p - 8:00p,,10.0,198.0,Shore Ave and 107th Ave
231103,2098,3.81,df_gardens,Queens,11101.0,40.753098,-73.935209,-3013.088818027482,39-22 29th Street,Active,401.0,7.0,Garden,36.0,26.0,Windmill Community Garden,DPR,POINT (-73.935209 40.753098),9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,9:00 a.m. - 5:00 p.m.,59.0,31.0,39th Ave. and 40th Ave.
231104,1021,8.77,df_gardens,Staten Island,10304.0,40.621465,-74.079872,-3009.2329276524797,50 Hill Street,Active,501.0,11.0,Garden,63.0,49.0,Hill Street Community Garden,NYPD (DPR),POINT (-74.079872 40.621465),5:00 p.m. - 7:00 p.m.,5:00 p.m. - 7:00 p.m.,10:00 a.m. - 5:00 p.m.,10:00 a.m. - 5:00 p.m.,5:00 p.m. - 7:00 p.m.,5:00 p.m. - 7:00 p.m.,5:00 p.m. - 7:00 p.m.,23.0,29.0,Warren St & Tompkins Ave
231105,1076,4.34,df_gardens,Staten Island,10310.0,40.630199,-74.115963,-3011.3463257666367,97 Myrtle Avenue,Active,501.0,11.0,Garden,63.0,49.0,Olivet Heavenly Harvest,PRI,POINT (-74.115963 40.630199),,,,,,,,23.0,105.0,
231106,785,9.39,df_gardens,Staten Island,10305.0,40.595335,-74.0793,-3007.2740000655,100 Kramer Street,Active,502.0,11.0,Garden,64.0,50.0,South Beach Community Garden NYCHA,NYCHA,POINT (-74.0793 40.595335),10 am - 12pm    & 2pm to 4pm,10 am - 12pm    & 2pm to 4pm,10am to 4pm,,10 am - 12pm    & 2pm to 4pm,,10 am - 12pm    & 2pm to 4pm,23.0,64.0,Kramer & Lamport
231107,2927,8.69,df_gardens,Bronx,10453.0,40.854368,-73.904251,-3019.311467118368,2096 Morris Avenue,Active,205.0,15.0,Garden,86.0,14.0,Bean Morris Garden,DPR,POINT (-73.904251 40.854368),2:30 p.m. - 6:00 p.m.,CLOSED,2:30 p.m. - 6:00 p.m.,CLOSED,2:30 p.m. - 6:00 p.m.,2:30 p.m. - 6:00 p.m.,2:30 p.m. - 6:00 p.m.,33.0,241.0,E. 181st Street and Burnside Avenue
231108,2870,11.49,df_gardens,Bronx,10460.0,40.848556,-73.884968,-3018.094252906208,2160 Prospect Avenue,Active,206.0,15.0,Garden,78.0,15.0,Garden of Happiness,DPR,POINT (-73.884968 40.848556),CLOSED,CLOSED,10:00 a.m. - 3:00 p.m,12:00 p.m. - 5:00 p.m,CLOSED,CLOSED,CLOSED,32.0,371.0,E 181st & E 182nd Streets
231109,2747,10.58,df_gardens,Bronx,10452.0,40.832529,-73.928873,-3018.702850709817,90 W 164th Street,Active,204.0,15.0,Garden,77.0,16.0,Taqwa Community Farm,DPR,POINT (-73.928873 40.832529),12:00 p.m. - 5:00 p.m.,3:00 p.m.- 5:00 p.m.,10:00 a.m. - 6:00 p.m.,,,3:00 p.m.- 5:00 p.m.,3:00 p.m.- 5:00 p.m.,29.0,189.0,at Ogden
231110,2809,7.92,df_gardens,Bronx,10457.0,40.843463,-73.907396,-3018.633993952348,1664 Weeks Avenue,Active,204.0,15.0,Garden,86.0,15.0,Garden of Eden,DPR,POINT (-73.907396 40.843463),,,,,,,,32.0,229.02,At E. 173rd Street
231111,2808,11.580000000000002,df_gardens,Bronx,10457.0,40.843507,-73.907956,-3018.660118241692,1665 Weeks Avenue,Active,204.0,15.0,Garden,86.0,15.0,Garden of Life,DPR,POINT (-73.907956 40.843507),10:00 a.m.- 5:00 p.m.,10:00 a.m.- 5:00 p.m.,10:00 a.m.- 5:00 p.m.,,10:00 a.m.- 5:00 p.m.,10:00 a.m.- 5:00 p.m.,10:00 a.m.- 5:00 p.m.,32.0,229.02,At E. 173rd Street
231112,2747,10.58,df_gardens,Bronx,10452.0,40.83317,-73.930505,-3018.81687885085,995 SUMMIT AVENUE,Active,204.0,15.0,Garden,77.0,16.0,Sweetgum Community Garden,DPR,POINT (-73.930505 40.83317),12:00 p.m. - 5:00 p.m.,,12:00 p.m. - 5:00 p.m.,12:00 p.m. - 5:00 p.m.,,,12:00 p.m. - 5:00 p.m.,29.0,189.0,On  Summit  - West 162St. & West 164St.
231113,2631,10.19,df_gardens,Bronx,10456.0,40.820768,-73.909288,-3017.033898493184,815 Eagle Avenue,Active,201.0,15.0,Garden,79.0,17.0,El Batey Borincano,DPR,POINT (-73.909288 40.820768),12:00 p.m. - 2:00 p.m.,12:00 p.m. - 2:00 p.m.,2:00 p.m. - 4:00 p.m.,2:00 p.m. - 4:00 p.m.,12:00 p.m. - 2:00 p.m.,12:00 p.m. - 2:00 p.m.,12:00 p.m. - 2:00 p.m.,32.0,75.0,E. 158 & E. 159 Streets.
231114,2513,5.790000000000001,df_gardens,Bronx,10454.0,40.805737,-73.915623,-3016.181472329151,624 East 138th Street,Active,201.0,15.0,Garden,84.0,8.0,138th Street Community Garden,DPR,POINT (-73.915623 40.805737),10:00 a.m. -  6:00 p.m.,CLOSED,10:00 a.m. -  6:00 p.m.,10:00 a.m. -  6:00 p.m.,10:00 a.m. -  6:00 p.m.,CLOSED,10:00 a.m. -  6:00 p.m.,29.0,27.01,St. Ann & Cypress Avenues
